team_id,season,mlb_id,last_name,first_name,BBE,metric_type,metric,value
0,2020,624424,Conforto, Michael,145,Angle,LA,11.0
10,2020,571970,Muncy, Max,145,Angle,LA,14.2
0,2020,594777,Calhoun, Kole,144,Angle,LA,17.0
0,2020,598265,Bradley Jr., Jackie,144,Angle,LA,4.3
0,2020,458015,Votto, Joey,143,Angle,LA,15.4
5,2020,607043,Nimmo, Brandon,143,Angle,LA,7.6
7,2020,630105,Cronenworth, Jake,143,Angle,LA,10.6
0,2020,606115,Arcia, Orlando,142,Angle,LA,9.6
13,2020,592192,Canha, Mark,142,Angle,LA,19.4
0,2020,488726,Brantley, Michael,142,Angle,LA,10.2
0,2020,571976,Myers, Wil,142,Angle,LA,13.4
0,2020,547004,Ruiz, Rio,141,Angle,LA,10.5
5,2020,663586,Riley, Austin,140,Angle,LA,13.6
10,2020,605137,Bell, Josh,140,Angle,LA,5.9
0,2020,503556,Gonzalez, Marwin,138,Angle,LA,12.6
0,2020,621028,Newman, Kevin,138,Angle,LA,8.7
0,2020,573262,Yastrzemski, Mike,137,Angle,LA,18.4
0,2020,641786,Lewis, Kyle,137,Angle,LA,11.1
3,2020,664040,Lowe, Brandon,137,Angle,LA,18.1
0,2020,594807,Duvall, Adam,137,Angle,LA,22.9
3,2020,664023,Happ, Ian,136,Angle,LA,9.0
0,2020,600869,Candelario, Jeimer,136,Angle,LA,13.3
0,2020,596146,Kepler, Max,136,Angle,LA,22.2
0,2020,642086,Smith, Dominic,135,Angle,LA,10.8
0,2020,605119,Anderson, Brian,135,Angle,LA,9.6
0,2020,605204,Davis, J.D.,135,Angle,LA,3.3
0,2020,669374,Hiura, Keston,134,Angle,LA,14.3
3,2020,575929,Contreras, Willson,134,Angle,LA,9.1
9,2020,621563,Wendle, Joey,134,Angle,LA,5.1
0,2020,570481,González, Erik,134,Angle,LA,5.5
0,2020,542340,Villar, Jonathan,134,Angle,LA,1.6
1,2020,621566,Olson, Matt,133,Angle,LA,19.6
3,2020,553993,Suárez, Eugenio,132,Angle,LA,17.9
0,2020,600524,Núñez, Renato,132,Angle,LA,21.1
0,2020,541645,García, Avisaíl,132,Angle,LA,8.7
0,2020,594809,Eaton, Adam,131,Angle,LA,5.7
0,2020,670032,Lopez, Nicky,131,Angle,LA,1.4
0,2020,621035,Taylor, Chris,131,Angle,LA,9.1
0,2020,543305,Hicks, Aaron,131,Angle,LA,11.1
1,2020,673357,Robert, Luis,131,Angle,LA,16.7
0,2020,570482,Urshela, Gio,130,Angle,LA,12.3
0,2020,660162,Moncada, Yoán,130,Angle,LA,13.9
13,2020,543877,Vázquez, Christian,130,Angle,LA,14.4
0,2020,543592,Nola, Austin,129,Angle,LA,12.5
8,2020,606192,Hernández, Teoscar,128,Angle,LA,15.3
0,2020,405395,Pujols, Albert,128,Angle,LA,16.4
0,2020,657656,Laureano, Ramón,128,Angle,LA,12.3
15,2020,668804,Reynolds, Bryan,128,Angle,LA,10.2
11,2020,623993,Santander, Anthony,128,Angle,LA,24.7
0,2020,543257,Grossman, Robbie,128,Angle,LA,15.2
11,2020,608324,Bregman, Alex,128,Angle,LA,17.3
0,2020,592567,Moran, Colin,127,Angle,LA,8.3
0,2020,543063,Crawford, Brandon,127,Angle,LA,12.4
0,2020,443558,Cruz, Nelson,127,Angle,LA,9.4
0,2020,425877,Molina, Yadier,126,Angle,LA,12.3
9,2020,664761,Bohm, Alec,126,Angle,LA,4.8
3,2020,665742,Soto, Juan,126,Angle,LA,4.3
0,2020,460086,Gordon, Alex,126,Angle,LA,11.6
0,2020,578428,Iglesias, José,126,Angle,LA,7.6
0,2020,570731,Schoop, Jonathan,125,Angle,LA,8.7
3,2020,457759,Turner, Justin,125,Angle,LA,17.5
9,2020,656941,Schwarber, Kyle,125,Angle,LA,8.8
1,2020,592663,Realmuto, J.T.,125,Angle,LA,11.6
13,2020,592885,Yelich, Christian,124,Angle,LA,7.1
0,2020,643289,Dubón, Mauricio,124,Angle,LA,16.7
0,2020,543105,Dickerson, Alex,122,Angle,LA,17.8
0,2020,622534,Margot, Manuel,121,Angle,LA,7.5
0,2020,600474,Severino, Pedro,121,Angle,LA,9.5
0,2020,673451,Akiyama, Shogo,121,Angle,LA,2.9
0,2020,645302,Robles, Victor,118,Angle,LA,19.0
0,2020,543333,Hosmer, Eric,117,Angle,LA,8.7
11,2020,518595,d'Arnaud, Travis,116,Angle,LA,8.1
0,2020,453943,Frazier, Todd,115,Angle,LA,20.5
9,2020,521692,Perez, Salvador,115,Angle,LA,14.2
0,2020,543768,Shaw, Travis,114,Angle,LA,19.8
0,2020,608336,Gallo, Joey,114,Angle,LA,26.8
0,2020,474832,Belt, Brandon,113,Angle,LA,18.0
0,2020,467092,Ramos, Wilson,112,Angle,LA,6.5
0,2020,518792,Heyward, Jason,112,Angle,LA,11.3
0,2020,520471,Galvis, Freddy,111,Angle,LA,13.6
8,2020,642715,Adames, Willy,111,Angle,LA,12.5
0,2020,641658,Hampson, Garrett,111,Angle,LA,14.4
15,2020,641531,Dozier, Hunter,110,Angle,LA,17.0
0,2020,621005,Lopes, Tim,109,Angle,LA,6.5
0,2020,571771,Hernández, Enrique,109,Angle,LA,16.2
10,2020,642708,Rosario, Amed,109,Angle,LA,4.2
0,2020,660294,Tsutsugo, Yoshi,108,Angle,LA,17.2
3,2020,656555,Hoskins, Rhys,108,Angle,LA,24.8
0,2020,642162,Valaika, Pat,108,Angle,LA,18.2
0,2020,572039,Piscotty, Stephen,108,Angle,LA,13.5
7,2020,650402,Torres, Gleyber,108,Angle,LA,14.9
0,2020,500743,Rojas, Miguel,107,Angle,LA,11.9
13,2020,656775,Mullins, Cedric,107,Angle,LA,15.9
0,2020,455976,Markakis, Nick,107,Angle,LA,9.5
2,2020,641857,McMahon, Ryan,107,Angle,LA,9.2
0,2020,429665,Encarnación, Edwin,106,Angle,LA,22.8
0,2020,657557,DeJong, Paul,106,Angle,LA,21.7
0,2020,519058,Moustakas, Mike,105,Angle,LA,16.3
15,2020,518735,Grandal, Yasmani,105,Angle,LA,15.6
0,2020,457708,Upton, Justin,105,Angle,LA,18.6
0,2020,671277,García, Luis,105,Angle,LA,-3.6
15,2020,664034,France, Ty,104,Angle,LA,14.8
0,2020,519048,Moreland, Mitch,104,Angle,LA,12.5
0,2020,608385,Winker, Jesse,104,Angle,LA,10.5
0,2020,460075,Braun, Ryan,103,Angle,LA,15.3
2,2020,660271,Ohtani, Shohei,103,Angle,LA,9.2
0,2020,502517,Murphy, Daniel,103,Angle,LA,15.5
0,2020,592743,Simmons, Andrelton,102,Angle,LA,6.0
11,2020,660670,Acuña Jr., Ronald,100,Angle,LA,18.6
0,2020,657108,White, Evan,99,Angle,LA,13.7
11,2020,669720,Hays, Austin,99,Angle,LA,11.0
0,2020,656308,Chavis, Michael,98,Angle,LA,10.0
0,2020,663624,Mountcastle, Ryan,98,Angle,LA,10.8
7,2020,641933,O'Neill, Tyler,97,Angle,LA,15.1
7,2020,650490,Díaz, Yandy,97,Angle,LA,-7.9
0,2020,543543,Miller, Brad,97,Angle,LA,11.2
5,2020,666182,Bichette, Bo,96,Angle,LA,12.0
0,2020,593934,Sanó, Miguel,96,Angle,LA,20.2
2,2020,621439,Buxton, Byron,96,Angle,LA,23.6
0,2020,595281,Kiermaier, Kevin,96,Angle,LA,-0.4
0,2020,458731,Gardner, Brett,96,Angle,LA,15.0
0,2020,519299,Sogard, Eric,96,Angle,LA,15.2
0,2020,571980,Naquin, Tyler,95,Angle,LA,13.0
0,2020,435559,Suzuki, Kurt,95,Angle,LA,18.0
14,2020,642133,Tellez, Rowdy,95,Angle,LA,10.6
0,2020,570256,Polanco, Gregory,95,Angle,LA,20.8
0,2020,542255,Inciarte, Ender,94,Angle,LA,8.4
0,2020,664238,Moore, Dylan,94,Angle,LA,17.3
0,2020,650489,Castro, Willi,94,Angle,LA,11.3
7,2020,669257,Smith, Will,93,Angle,LA,24.2
0,2020,643376,Jansen, Danny,93,Angle,LA,16.3
0,2020,605412,Panik, Joe,93,Angle,LA,9.3
0,2020,596059,Odor, Rougned,93,Angle,LA,20.7
0,2020,608348,Kelly, Carson,93,Angle,LA,16.7
0,2020,571718,Goodwin, Brian,92,Angle,LA,20.7
0,2020,608577,Mazara, Nomar,92,Angle,LA,6.7
0,2020,596142,Sánchez, Gary,92,Angle,LA,19.2
0,2020,592348,Goodrum, Niko,92,Angle,LA,16.0
0,2020,572761,Carpenter, Matt,92,Angle,LA,17.1
15,2020,592178,Bryant, Kris,91,Angle,LA,20.7
14,2020,665926,Giménez, Andrés,91,Angle,LA,13.5
0,2020,624585,Soler, Jorge,90,Angle,LA,15.5
0,2020,643265,Cooper, Garrett,89,Angle,LA,9.5
14,2020,656305,Chapman, Matt,89,Angle,LA,24.1
0,2020,596847,Choi, Ji-Man,89,Angle,LA,15.7
0,2020,640449,Frazier, Jackson,88,Angle,LA,11.6
0,2020,607732,Stallings, Jacob,88,Angle,LA,12.4
5,2020,592626,Pederson, Joc,87,Angle,LA,12.5
0,2020,459964,Joyce, Matt,87,Angle,LA,12.5
0,2020,623520,Bote, David,86,Angle,LA,9.3
0,2020,455117,Maldonado, Martín,86,Angle,LA,19.1
10,2020,592669,Renfroe, Hunter,86,Angle,LA,17.5
3,2020,542932,Berti, Jon,86,Angle,LA,7.2
5,2020,663538,Hoerner, Nico,86,Angle,LA,0.8
0,2020,605170,Caratini, Victor,85,Angle,LA,6.2
0,2020,622666,Camargo, Johan,85,Angle,LA,9.8
0,2020,519222,Romine, Austin,84,Angle,LA,7.7
0,2020,640457,Meadows, Austin,84,Angle,LA,24.2
0,2020,596129,Vogelbach, Daniel,82,Angle,LA,10.2
0,2020,576397,Gyorko, Jedd,81,Angle,LA,15.3
0,2020,519346,Thames, Eric,81,Angle,LA,14.6
0,2020,643418,Long Jr., Shed,80,Angle,LA,2.6
10,2020,669221,Murphy, Sean,79,Angle,LA,14.7
0,2020,425783,Choo, Shin-Soo,79,Angle,LA,11.4
0,2020,475253,Smoak, Justin,78,Angle,LA,15.3
0,2020,665750,Taveras, Leody,77,Angle,LA,14.3
0,2020,656811,O'Hearn, Ryan,77,Angle,LA,11.9
0,2020,461314,Kemp, Matt,76,Angle,LA,11.9
0,2020,543401,Kipnis, Jason,75,Angle,LA,18.2
0,2020,592325,Gamel, Ben,75,Angle,LA,11.5
0,2020,553882,Narváez, Omar,69,Angle,LA,18.7
0,2020,666176,Adell, Jo,69,Angle,LA,11.4
0,2020,664056,Bader, Harrison,67,Angle,LA,15.7
1,2020,593160,Merrifield, Whit,216,Angle,SwSp%,39.8
7,2020,607208,Turner, Trea,199,Angle,SwSp%,34.2
11,2020,596019,Lindor, Francisco,197,Angle,SwSp%,36.5
0,2020,593643,Alberto, Hanser,193,Angle,SwSp%,32.6
2,2020,592518,Machado, Manny,191,Angle,SwSp%,34.6
0,2020,544369,Gregorius, Didi,190,Angle,SwSp%,35.3
0,2020,596748,Franco, Maikel,189,Angle,SwSp%,33.3
0,2020,493329,Gurriel, Yuli,189,Angle,SwSp%,34.4
2,2020,516782,Marte, Starling,188,Angle,SwSp%,29.8
0,2020,600303,La Stella, Tommy,187,Angle,SwSp%,32.1
10,2020,664058,Fletcher, David,185,Angle,SwSp%,30.8
8,2020,665489,Guerrero Jr., Vladimir,183,Angle,SwSp%,29.5
2,2020,605141,Betts, Mookie,182,Angle,SwSp%,40.1
5,2020,547989,Abreu, José,182,Angle,SwSp%,37.4
3,2020,453568,Blackmon, Charlie,182,Angle,SwSp%,38.5
0,2020,643396,Kiner-Falefa, Isiah,180,Angle,SwSp%,22.2
0,2020,592696,Rosario, Eddie,178,Angle,SwSp%,30.3
0,2020,514917,Hernández, César,177,Angle,SwSp%,36.7
2,2020,608369,Seager, Corey,177,Angle,SwSp%,38.4
14,2020,518692,Freeman, Freddie,177,Angle,SwSp%,49.2
13,2020,608070,Ramírez, José,177,Angle,SwSp%,36.7
10,2020,593871,Polanco, Jorge,177,Angle,SwSp%,39.0
0,2020,572122,Seager, Kyle,176,Angle,SwSp%,30.7
14,2020,518934,LeMahieu, DJ,175,Angle,SwSp%,29.7
0,2020,624428,Frazier, Adam,175,Angle,SwSp%,34.9
14,2020,596115,Story, Trevor,172,Angle,SwSp%,40.1
5,2020,572233,Walker, Christian,171,Angle,SwSp%,34.5
10,2020,641355,Bellinger, Cody,171,Angle,SwSp%,29.2
0,2020,669256,Solak, Nick,171,Angle,SwSp%,27.5
11,2020,457705,McCutchen, Andrew,170,Angle,SwSp%,36.5
0,2020,545341,Grichuk, Randal,169,Angle,SwSp%,27.2
0,2020,542303,Ozuna, Marcell,169,Angle,SwSp%,39.1
11,2020,519203,Rizzo, Anthony,167,Angle,SwSp%,34.7
7,2020,621020,Swanson, Dansby,167,Angle,SwSp%,40.1
0,2020,641487,Crawford, J.P.,167,Angle,SwSp%,34.1
0,2020,607680,Pillar, Kevin,167,Angle,SwSp%,34.7
1,2020,571448,Arenado, Nolan,166,Angle,SwSp%,27.1
10,2020,646240,Devers, Rafael,165,Angle,SwSp%,33.3
0,2020,500871,Escobar, Eduardo,164,Angle,SwSp%,34.8
5,2020,663656,Tucker, Kyle,164,Angle,SwSp%,34.1
7,2020,665487,Tatis Jr., Fernando,164,Angle,SwSp%,32.3
0,2020,467793,Santana, Carlos,164,Angle,SwSp%,32.3
11,2020,527038,Flores, Wilmer,163,Angle,SwSp%,37.4
7,2020,606466,Marte, Ketel,163,Angle,SwSp%,28.8
15,2020,593428,Bogaerts, Xander,163,Angle,SwSp%,31.3
14,2020,643446,McNeil, Jeff,162,Angle,SwSp%,37.0
0,2020,666971,Gurriel Jr., Lourdes,162,Angle,SwSp%,39.5
1,2020,543760,Semien, Marcus,161,Angle,SwSp%,32.9
0,2020,444482,Peralta, David,160,Angle,SwSp%,29.4
0,2020,572228,Voit, Luke,160,Angle,SwSp%,37.5
3,2020,641313,Anderson, Tim,159,Angle,SwSp%,33.3
0,2020,624415,Biggio, Cavan,159,Angle,SwSp%,31.4
0,2020,572816,Dickerson, Corey,159,Angle,SwSp%,25.8
15,2020,669242,Edman, Tommy,158,Angle,SwSp%,31.0
0,2020,543685,Rendon, Anthony,158,Angle,SwSp%,39.2
8,2020,650391,Jiménez, Eloy,158,Angle,SwSp%,32.9
0,2020,622682,Reyes, Victor,157,Angle,SwSp%,39.5
10,2020,657077,Verdugo, Alex,157,Angle,SwSp%,31.2
0,2020,446334,Longoria, Evan,157,Angle,SwSp%,29.9
13,2020,595777,Profar, Jurickson,155,Angle,SwSp%,34.8
0,2020,408234,Cabrera, Miguel,155,Angle,SwSp%,36.8
0,2020,452678,Cabrera, Asdrúbal,154,Angle,SwSp%,30.5
0,2020,543939,Wong, Kolten,154,Angle,SwSp%,31.2
3,2020,502110,Martinez, J.D.,154,Angle,SwSp%,39.6
1,2020,543807,Springer, George,153,Angle,SwSp%,35.3
0,2020,663757,Grisham, Trent,153,Angle,SwSp%,37.3
0,2020,572041,Pollock, AJ,153,Angle,SwSp%,37.9
0,2020,605113,Ahmed, Nick,153,Angle,SwSp%,30.1
0,2020,621043,Correa, Carlos,153,Angle,SwSp%,26.1
7,2020,514888,Altuve, Jose,153,Angle,SwSp%,24.8
0,2020,542583,Aguilar, Jesús,152,Angle,SwSp%,37.5
0,2020,456781,Solano, Donovan,152,Angle,SwSp%,43.4
0,2020,609275,Mondesi, Adalberto,151,Angle,SwSp%,18.5
13,2020,592206,Castellanos, Nick,150,Angle,SwSp%,39.3
0,2020,606132,Tapia, Raimel,150,Angle,SwSp%,28.7
15,2020,547180,Harper, Bryce,150,Angle,SwSp%,33.3
13,2020,595879,Báez, Javier,149,Angle,SwSp%,24.8
15,2020,502671,Goldschmidt, Paul,149,Angle,SwSp%,42.3
0,2020,429664,Canó, Robinson,148,Angle,SwSp%,31.8
9,2020,516416,Segura, Jean,148,Angle,SwSp%,30.4
10,2020,624413,Alonso, Pete,148,Angle,SwSp%,30.4
0,2020,614177,Reyes, Franmil,147,Angle,SwSp%,31.3
1,2020,545361,Trout, Mike,147,Angle,SwSp%,36.1
0,2020,502210,Reddick, Josh,147,Angle,SwSp%,34.7
0,2020,624424,Conforto, Michael,145,Angle,SwSp%,38.6
10,2020,571970,Muncy, Max,145,Angle,SwSp%,29.0
0,2020,594777,Calhoun, Kole,144,Angle,SwSp%,36.1
0,2020,598265,Bradley Jr., Jackie,144,Angle,SwSp%,28.5
0,2020,458015,Votto, Joey,143,Angle,SwSp%,36.4
5,2020,607043,Nimmo, Brandon,143,Angle,SwSp%,30.8
7,2020,630105,Cronenworth, Jake,143,Angle,SwSp%,37.8
0,2020,606115,Arcia, Orlando,142,Angle,SwSp%,37.3
13,2020,592192,Canha, Mark,142,Angle,SwSp%,37.3
0,2020,488726,Brantley, Michael,142,Angle,SwSp%,34.5
0,2020,571976,Myers, Wil,142,Angle,SwSp%,40.8
0,2020,547004,Ruiz, Rio,141,Angle,SwSp%,27.7
5,2020,663586,Riley, Austin,140,Angle,SwSp%,30.7
10,2020,605137,Bell, Josh,140,Angle,SwSp%,24.3
0,2020,503556,Gonzalez, Marwin,138,Angle,SwSp%,31.9
0,2020,621028,Newman, Kevin,138,Angle,SwSp%,32.6
0,2020,573262,Yastrzemski, Mike,137,Angle,SwSp%,35.0
0,2020,641786,Lewis, Kyle,137,Angle,SwSp%,37.2
3,2020,664040,Lowe, Brandon,137,Angle,SwSp%,37.2
0,2020,594807,Duvall, Adam,137,Angle,SwSp%,30.7
3,2020,664023,Happ, Ian,136,Angle,SwSp%,36.8
0,2020,600869,Candelario, Jeimer,136,Angle,SwSp%,37.5
0,2020,596146,Kepler, Max,136,Angle,SwSp%,30.9
0,2020,642086,Smith, Dominic,135,Angle,SwSp%,43.0
0,2020,605119,Anderson, Brian,135,Angle,SwSp%,34.8
0,2020,605204,Davis, J.D.,135,Angle,SwSp%,29.6
0,2020,669374,Hiura, Keston,134,Angle,SwSp%,34.3
3,2020,575929,Contreras, Willson,134,Angle,SwSp%,35.8
9,2020,621563,Wendle, Joey,134,Angle,SwSp%,32.8
0,2020,570481,González, Erik,134,Angle,SwSp%,33.6
0,2020,542340,Villar, Jonathan,134,Angle,SwSp%,18.7
1,2020,621566,Olson, Matt,133,Angle,SwSp%,30.1
3,2020,553993,Suárez, Eugenio,132,Angle,SwSp%,29.5
0,2020,600524,Núñez, Renato,132,Angle,SwSp%,37.9
0,2020,541645,García, Avisaíl,132,Angle,SwSp%,37.1
0,2020,594809,Eaton, Adam,131,Angle,SwSp%,30.5
0,2020,670032,Lopez, Nicky,131,Angle,SwSp%,29.8
0,2020,621035,Taylor, Chris,131,Angle,SwSp%,33.6
0,2020,543305,Hicks, Aaron,131,Angle,SwSp%,29.8
1,2020,673357,Robert, Luis,131,Angle,SwSp%,36.6
0,2020,570482,Urshela, Gio,130,Angle,SwSp%,38.5
0,2020,660162,Moncada, Yoán,130,Angle,SwSp%,33.8
13,2020,543877,Vázquez, Christian,130,Angle,SwSp%,33.1
0,2020,543592,Nola, Austin,129,Angle,SwSp%,40.3
8,2020,606192,Hernández, Teoscar,128,Angle,SwSp%,40.6
0,2020,405395,Pujols, Albert,128,Angle,SwSp%,30.5
0,2020,657656,Laureano, Ramón,128,Angle,SwSp%,34.4
15,2020,668804,Reynolds, Bryan,128,Angle,SwSp%,35.2
11,2020,623993,Santander, Anthony,128,Angle,SwSp%,40.6
0,2020,543257,Grossman, Robbie,128,Angle,SwSp%,33.6
11,2020,608324,Bregman, Alex,128,Angle,SwSp%,35.9
0,2020,592567,Moran, Colin,127,Angle,SwSp%,32.3
0,2020,543063,Crawford, Brandon,127,Angle,SwSp%,35.4
0,2020,443558,Cruz, Nelson,127,Angle,SwSp%,39.4
0,2020,425877,Molina, Yadier,126,Angle,SwSp%,38.1
9,2020,664761,Bohm, Alec,126,Angle,SwSp%,34.9
3,2020,665742,Soto, Juan,126,Angle,SwSp%,33.3
0,2020,460086,Gordon, Alex,126,Angle,SwSp%,34.1
0,2020,578428,Iglesias, José,126,Angle,SwSp%,43.7
0,2020,570731,Schoop, Jonathan,125,Angle,SwSp%,26.4
3,2020,457759,Turner, Justin,125,Angle,SwSp%,40.8
9,2020,656941,Schwarber, Kyle,125,Angle,SwSp%,28.8
1,2020,592663,Realmuto, J.T.,125,Angle,SwSp%,32.8
13,2020,592885,Yelich, Christian,124,Angle,SwSp%,32.3
0,2020,643289,Dubón, Mauricio,124,Angle,SwSp%,40.3
0,2020,543105,Dickerson, Alex,122,Angle,SwSp%,30.3
0,2020,622534,Margot, Manuel,121,Angle,SwSp%,31.4
0,2020,600474,Severino, Pedro,121,Angle,SwSp%,36.4
0,2020,673451,Akiyama, Shogo,121,Angle,SwSp%,34.7
0,2020,645302,Robles, Victor,118,Angle,SwSp%,37.3
0,2020,543333,Hosmer, Eric,117,Angle,SwSp%,33.3
11,2020,518595,d'Arnaud, Travis,116,Angle,SwSp%,42.2
0,2020,453943,Frazier, Todd,115,Angle,SwSp%,33.0
9,2020,521692,Perez, Salvador,115,Angle,SwSp%,41.7
0,2020,543768,Shaw, Travis,114,Angle,SwSp%,34.2
0,2020,608336,Gallo, Joey,114,Angle,SwSp%,28.1
0,2020,474832,Belt, Brandon,113,Angle,SwSp%,40.7
0,2020,467092,Ramos, Wilson,112,Angle,SwSp%,26.8
0,2020,518792,Heyward, Jason,112,Angle,SwSp%,42.0
0,2020,520471,Galvis, Freddy,111,Angle,SwSp%,27.0
8,2020,642715,Adames, Willy,111,Angle,SwSp%,36.9
0,2020,641658,Hampson, Garrett,111,Angle,SwSp%,38.7
15,2020,641531,Dozier, Hunter,110,Angle,SwSp%,26.4
0,2020,621005,Lopes, Tim,109,Angle,SwSp%,29.4
0,2020,571771,Hernández, Enrique,109,Angle,SwSp%,26.6
10,2020,642708,Rosario, Amed,109,Angle,SwSp%,30.3
0,2020,660294,Tsutsugo, Yoshi,108,Angle,SwSp%,25.0
3,2020,656555,Hoskins, Rhys,108,Angle,SwSp%,32.4
0,2020,642162,Valaika, Pat,108,Angle,SwSp%,38.9
0,2020,572039,Piscotty, Stephen,108,Angle,SwSp%,34.3
7,2020,650402,Torres, Gleyber,108,Angle,SwSp%,33.3
0,2020,500743,Rojas, Miguel,107,Angle,SwSp%,38.3
13,2020,656775,Mullins, Cedric,107,Angle,SwSp%,23.4
0,2020,455976,Markakis, Nick,107,Angle,SwSp%,35.5
2,2020,641857,McMahon, Ryan,107,Angle,SwSp%,27.1
0,2020,429665,Encarnación, Edwin,106,Angle,SwSp%,29.2
0,2020,657557,DeJong, Paul,106,Angle,SwSp%,41.5
0,2020,519058,Moustakas, Mike,105,Angle,SwSp%,36.2
15,2020,518735,Grandal, Yasmani,105,Angle,SwSp%,38.1
0,2020,457708,Upton, Justin,105,Angle,SwSp%,25.7
0,2020,671277,García, Luis,105,Angle,SwSp%,27.6
15,2020,664034,France, Ty,104,Angle,SwSp%,44.2
0,2020,519048,Moreland, Mitch,104,Angle,SwSp%,31.7
0,2020,608385,Winker, Jesse,104,Angle,SwSp%,37.5
0,2020,460075,Braun, Ryan,103,Angle,SwSp%,35.9
2,2020,660271,Ohtani, Shohei,103,Angle,SwSp%,32.0
0,2020,502517,Murphy, Daniel,103,Angle,SwSp%,35.9
0,2020,592743,Simmons, Andrelton,102,Angle,SwSp%,27.5
11,2020,660670,Acuña Jr., Ronald,100,Angle,SwSp%,34.0
0,2020,657108,White, Evan,99,Angle,SwSp%,26.3
11,2020,669720,Hays, Austin,99,Angle,SwSp%,27.3
0,2020,656308,Chavis, Michael,98,Angle,SwSp%,37.8
0,2020,663624,Mountcastle, Ryan,98,Angle,SwSp%,34.7
7,2020,641933,O'Neill, Tyler,97,Angle,SwSp%,23.7
7,2020,650490,Díaz, Yandy,97,Angle,SwSp%,24.7
0,2020,543543,Miller, Brad,97,Angle,SwSp%,33.0
5,2020,666182,Bichette, Bo,96,Angle,SwSp%,37.5
0,2020,593934,Sanó, Miguel,96,Angle,SwSp%,31.3
2,2020,621439,Buxton, Byron,96,Angle,SwSp%,25.0
0,2020,595281,Kiermaier, Kevin,96,Angle,SwSp%,28.1
0,2020,458731,Gardner, Brett,96,Angle,SwSp%,35.4
0,2020,519299,Sogard, Eric,96,Angle,SwSp%,43.8
0,2020,571980,Naquin, Tyler,95,Angle,SwSp%,34.7
0,2020,435559,Suzuki, Kurt,95,Angle,SwSp%,31.6
14,2020,642133,Tellez, Rowdy,95,Angle,SwSp%,30.5
0,2020,570256,Polanco, Gregory,95,Angle,SwSp%,36.8
0,2020,542255,Inciarte, Ender,94,Angle,SwSp%,29.8
0,2020,664238,Moore, Dylan,94,Angle,SwSp%,39.4
0,2020,650489,Castro, Willi,94,Angle,SwSp%,38.3
7,2020,669257,Smith, Will,93,Angle,SwSp%,41.9
0,2020,643376,Jansen, Danny,93,Angle,SwSp%,35.5
0,2020,605412,Panik, Joe,93,Angle,SwSp%,34.4
0,2020,596059,Odor, Rougned,93,Angle,SwSp%,28.0
0,2020,608348,Kelly, Carson,93,Angle,SwSp%,32.3
0,2020,571718,Goodwin, Brian,92,Angle,SwSp%,41.3
0,2020,608577,Mazara, Nomar,92,Angle,SwSp%,28.3
0,2020,596142,Sánchez, Gary,92,Angle,SwSp%,29.3
0,2020,592348,Goodrum, Niko,92,Angle,SwSp%,34.8
0,2020,572761,Carpenter, Matt,92,Angle,SwSp%,44.6
15,2020,592178,Bryant, Kris,91,Angle,SwSp%,34.1
14,2020,665926,Giménez, Andrés,91,Angle,SwSp%,30.8
0,2020,624585,Soler, Jorge,90,Angle,SwSp%,36.7
0,2020,643265,Cooper, Garrett,89,Angle,SwSp%,39.3
14,2020,656305,Chapman, Matt,89,Angle,SwSp%,40.4
0,2020,596847,Choi, Ji-Man,89,Angle,SwSp%,30.3
0,2020,640449,Frazier, Jackson,88,Angle,SwSp%,38.6
0,2020,607732,Stallings, Jacob,88,Angle,SwSp%,31.8
5,2020,592626,Pederson, Joc,87,Angle,SwSp%,26.4
0,2020,459964,Joyce, Matt,87,Angle,SwSp%,36.8
0,2020,623520,Bote, David,86,Angle,SwSp%,25.6
0,2020,455117,Maldonado, Martín,86,Angle,SwSp%,38.4
10,2020,592669,Renfroe, Hunter,86,Angle,SwSp%,23.3
3,2020,542932,Berti, Jon,86,Angle,SwSp%,32.6
5,2020,663538,Hoerner, Nico,86,Angle,SwSp%,26.7
0,2020,605170,Caratini, Victor,85,Angle,SwSp%,25.9
0,2020,622666,Camargo, Johan,85,Angle,SwSp%,23.5
0,2020,519222,Romine, Austin,84,Angle,SwSp%,33.3
0,2020,640457,Meadows, Austin,84,Angle,SwSp%,28.6
0,2020,596129,Vogelbach, Daniel,82,Angle,SwSp%,29.3
0,2020,576397,Gyorko, Jedd,81,Angle,SwSp%,35.8
0,2020,519346,Thames, Eric,81,Angle,SwSp%,35.8
0,2020,643418,Long Jr., Shed,80,Angle,SwSp%,21.3
10,2020,669221,Murphy, Sean,79,Angle,SwSp%,31.6
0,2020,425783,Choo, Shin-Soo,79,Angle,SwSp%,38.0
0,2020,475253,Smoak, Justin,78,Angle,SwSp%,33.3
0,2020,665750,Taveras, Leody,77,Angle,SwSp%,41.6
0,2020,656811,O'Hearn, Ryan,77,Angle,SwSp%,32.5
0,2020,461314,Kemp, Matt,76,Angle,SwSp%,38.2
0,2020,543401,Kipnis, Jason,75,Angle,SwSp%,28.0
0,2020,592325,Gamel, Ben,75,Angle,SwSp%,49.3
0,2020,553882,Narváez, Omar,69,Angle,SwSp%,36.2
0,2020,666176,Adell, Jo,69,Angle,SwSp%,30.4
0,2020,664056,Bader, Harrison,67,Angle,SwSp%,35.8
1,2020,593160,Merrifield, Whit,216,Exit Velocity (MPH),maxEV,105.8
